index,Bodyarea,Exercise Name,Set,AverageWeight,Reps,Distance,Seconds,Notes,Workout Notes
4705,"Back","Chin Up",1,0,8,0,0,"",""
4706,"Back","Chin Up",2,45,10,0,0,"",""
4707,"Back","Chin Up",3,45,10,0,0,"",""
4708,"Back","Chin Up",4,45,10,0,0,"",""
4709,"Back","Chin Up",5,45,10,0,0,"",""
4710,"Back","Chin Up",6,45,10,0,0,"",""
4711,"Chest","Incline Bench Press (Barbell)",1,135,5,0,0,"",""
4712,"Chest","Incline Bench Press (Barbell)",2,185,5,0,0,"",""
4713,"Chest","Incline Bench Press (Barbell)",3,225,6,0,0,"",""
4714,"Chest","Incline Bench Press (Barbell)",4,235,8,0,0,"",""
4715,"Chest","Incline Bench Press (Barbell)",5,235,8,0,0,"",""
4716,"Chest","Incline Bench Press (Barbell)",6,240,6,0,0,"",""
4717,"Chest","Incline Bench Press (Barbell)",7,245,6,0,0,"",""
4718,"Chest","Incline Bench Press (Barbell)",8,250,6,0,0,"",""
4719,"Lower","Squat (Barbell)",1,135,5,0,0,"",""
4720,"Lower","Squat (Barbell)",2,185,5,0,0,"",""
4721,"Lower","Squat (Barbell)",3,225,5,0,0,"",""
4722,"Lower","Squat (Barbell)",4,245,5,0,0,"",""
4723,"Lower","Squat (Barbell)",5,275,6,0,0,"",""
4724,"Lower","Squat (Barbell)",6,275,6,0,0,"",""
4725,"Lower","Squat (Barbell)",7,295,6,0,0,"",""
4726,"Lower","Squat (Barbell)",8,295,6,0,0,"",""
4727,"Lower","Squat (Barbell)",9,315,6,0,0,"",""
4728,"Lower","Squat (Barbell)",10,315,6,0,0,"",""
4729,"Lower","Leg press (hinge )",1,430,10,0,0,"",""
4730,"Lower","Leg press (hinge )",2,430,10,0,0,"",""
4731,"Lower","Leg press (hinge )",3,520,10,0,0,"",""
4732,"Lower","Romanian Deadlift (Barbell)",1,225,8,0,0,"",""
4733,"Lower","Romanian Deadlift (Barbell)",2,225,8,0,0,"",""
4734,"Lower","Romanian Deadlift (Barbell)",3,245,8,0,0,"",""
4735,"Lower","Romanian Deadlift (Barbell)",4,265,6,0,0,"",""
4736,"Lower","Romanian Deadlift (Barbell)",5,265,6,0,0,"",""
4737,"Back","Chin Up",1,0,8,0,0,"",""
4738,"Back","Chin Up",2,50,10,0,0,"",""
4739,"Back","Chin Up",3,50,10,0,0,"",""
4740,"Back","Chin Up",4,50,10,0,0,"",""
4741,"Back","Seated Cable Row (close Grip)",1,180,10,0,0,"",""
4742,"Back","Seated Cable Row (close Grip)",2,180,10,0,0,"",""
4743,"Back","Seated Cable Row (close Grip)",3,200,10,0,0,"",""
4744,"Back","Seated Cable Row (close Grip)",4,210,10,0,0,"",""
4745,"Shoulder","Seated Shoulder  Press (Barbell)",1,85,10,0,0,"",""
4746,"Shoulder","Seated Shoulder  Press (Barbell)",2,145,8,0,0,"",""
4747,"Shoulder","Seated Shoulder  Press (Barbell)",3,185,6,0,0,"",""
4748,"Shoulder","Seated Shoulder  Press (Barbell)",4,225,8,0,0,"",""
4749,"Shoulder","Seated Shoulder  Press (Barbell)",5,225,8,0,0,"",""
4750,"Shoulder","Seated Shoulder  Press (Barbell)",6,230,7,0,0,"",""
4751,"Shoulder","Seated Shoulder  Press (Barbell)",7,230,6,0,0,"",""
4752,"Shoulder","Weighted dips",1,0,8,0,0,"",""
4753,"Shoulder","Weighted dips",2,90,10,0,0,"",""
4754,"Shoulder","Weighted dips",3,90,10,0,0,"",""
4755,"Shoulder","Weighted dips",4,100,10,0,0,"",""
4756,"Shoulder","Weighted dips",5,115,10,0,0,"",""
4757,"Shoulder","Weighted dips",6,115,10,0,0,"",""
4758,"Lower","Squat (Barbell)",1,185,5,0,0,"",""
4759,"Lower","Squat (Barbell)",2,225,7,0,0,"",""
4760,"Lower","Squat (Barbell)",3,275,6,0,0,"",""
4761,"Lower","Squat (Barbell)",4,315,6,0,0,"",""
4762,"Lower","Squat (Barbell)",5,325,6,0,0,"",""
4763,"Lower","Squat (Barbell)",6,325,6,0,0,"",""
4764,"Lower","Squat (Barbell)",7,345,6,0,0,"",""
4765,"Lower","Squat (Barbell)",8,345,6,0,0,"",""
4766,"Lower","Squat (Barbell)",9,315,8,0,0,"",""
4767,"Lower","Leg press (hinge )",1,400,12,0,0,"",""
4768,"Lower","Leg press (hinge )",2,400,10,0,0,"",""
4769,"Lower","Leg press (hinge )",3,400,10,0,0,"",""
4770,"Lower","Romanian Deadlift (Barbell)",1,225,8,0,0,"",""
4771,"Lower","Romanian Deadlift (Barbell)",2,225,8,0,0,"",""
4772,"Back","Chin Up",1,52.5,8,0,0,"",""
4773,"Back","Chin Up",2,52.5,8,0,0,"",""
4774,"Back","Chin Up",3,52.5,10,0,0,"",""
4775,"Back","Chin Up",4,52.5,10,0,0,"",""
4776,"Chest","Incline Bench Press (Barbell)",1,135,5,0,0,"",""
4777,"Chest","Incline Bench Press (Barbell)",2,185,5,0,0,"",""
4778,"Chest","Incline Bench Press (Barbell)",3,225,8,0,0,"",""
4779,"Chest","Incline Bench Press (Barbell)",4,240,8,0,0,"",""
4780,"Chest","Incline Bench Press (Barbell)",5,245,8,0,0,"",""
4781,"Chest","Incline Bench Press (Barbell)",6,255,5,0,0,"",""
4782,"Chest","Incline Bench Press (Barbell)",7,225,8,0,0,"",""
4783,"Lower","Squat (Barbell)",1,185,6,0,0,"",""
4784,"Lower","Squat (Barbell)",2,225,8,0,0,"",""
4785,"Lower","Squat (Barbell)",3,225,8,0,0,"",""
4786,"Lower","Squat (Barbell)",4,245,8,0,0,"",""
4787,"Lower","Squat (Barbell)",5,245,8,0,0,"",""
4788,"Lower","Squat (Barbell)",6,255,8,0,0,"",""
4789,"Lower","Leg press (hinge )",1,450,10,0,0,"",""
4790,"Lower","Leg press (hinge )",2,450,10,0,0,"",""
4791,"Lower","Leg press (hinge )",3,450,10,0,0,"",""
4792,"Lower","Leg press (hinge )",4,450,10,0,0,"",""
4793,"Shoulder","Seated Shoulder  Press (Barbell)",1,95,6,0,0,"",""
4794,"Shoulder","Seated Shoulder  Press (Barbell)",2,135,6,0,0,"",""
4795,"Shoulder","Seated Shoulder  Press (Barbell)",3,135,6,0,0,"",""
4796,"Shoulder","Seated Shoulder  Press (Barbell)",4,185,6,0,0,"",""
4797,"Shoulder","Seated Shoulder  Press (Barbell)",5,225,8,0,0,"",""
4798,"Shoulder","Seated Shoulder  Press (Barbell)",6,225,8,0,0,"",""
4799,"Shoulder","Seated Shoulder  Press (Barbell)",7,225,8,0,0,"",""
4800,"Shoulder","Seated Shoulder  Press (Barbell)",8,185,10,0,0,"",""
4801,"Shoulder","Seated Shoulder  Press (Barbell)",9,185,10,0,0,"",""
4802,"Shoulder","Weighted dips",1,0,10,0,0,"",""
4803,"Shoulder","Weighted dips",2,90,10,0,0,"",""
4804,"Shoulder","Weighted dips",3,115,10,0,0,"",""
4805,"Shoulder","Weighted dips",4,115,8,0,0,"",""
4806,"Shoulder","Weighted dips",5,45,12,0,0,"",""
4807,"Lower","Squat (Barbell)",1,205,6,0,0,"",""
4808,"Lower","Squat (Barbell)",2,225,7,0,0,"",""
4809,"Lower","Squat (Barbell)",3,245,6,0,0,"",""
4810,"Lower","Squat (Barbell)",4,275,6,0,0,"",""
4811,"Lower","Squat (Barbell)",5,275,6,0,0,"",""
4812,"Lower","Squat (Barbell)",6,275,6,0,0,"",""
4813,"Lower","Squat (Barbell)",7,295,6,0,0,"",""
4814,"Lower","Squat (Barbell)",8,2956,6,0,0,"",""
4815,"Lower","Leg press (hinge )",1,450,10,0,0,"",""
4816,"Lower","Leg press (hinge )",2,450,10,0,0,"",""
4817,"Lower","Leg press (hinge )",3,450,10,0,0,"",""
4818,"Back","Chin Up",1,60,10,0,0,"",""
4819,"Back","Chin Up",2,60,10,0,0,"",""
4820,"Back","Chin Up",3,60,10,0,0,"",""
4821,"Back","Chin Up",4,35,10,0,0,"",""
4822,"Back","Chin Up",5,35,10,0,0,"",""
4823,"Back","Chin Up",6,35,10,0,0,"",""
4824,"Back","Rear delt fly",1,145,10,0,0,"",""
4825,"Back","Rear delt fly",2,115,12,0,0,"",""
4826,"Back","Rear delt fly",3,115,12,0,0,"",""
4827,"Back","Bicep Curl (Barbell)",1,90,10,0,0,"",""
4828,"Back","Bicep Curl (Barbell)",2,90,10,0,0,"",""
4829,"Back","Bicep Curl (Barbell)",3,90,10,0,0,"",""
4830,"Back","Hammer seated row (CLOSE GRIP)",1,205,10,0,0,"",""
4831,"Back","Hammer seated row (CLOSE GRIP)",2,205,10,0,0,"",""
4832,"Back","Hammer seated row (CLOSE GRIP)",3,205,10,0,0,"",""
4833,"Back","Hammer seated row (CLOSE GRIP)",4,180,10,0,0,"",""
4834,"Back","Hammer seated row (CLOSE GRIP)",5,180,10,0,0,"",""
4835,"Back","Hammer seated row (CLOSE GRIP)",6,180,10,0,0,"",""
4836,"Lower","Squat (Barbell)",1,135,5,0,0,"",""
4837,"Lower","Squat (Barbell)",2,185,5,0,0,"",""
4838,"Lower","Squat (Barbell)",3,225,5,0,0,"",""
4839,"Lower","Squat (Barbell)",4,275,6,0,0,"",""
4840,"Lower","Squat (Barbell)",5,275,6,0,0,"",""
4841,"Lower","Squat (Barbell)",6,295,6,0,0,"",""
4842,"Lower","Squat (Barbell)",7,295,6,0,0,"",""
4843,"Shoulder","Lateral Raise (Dumbbells)",1,60,10,0,0,"",""
4844,"Shoulder","Lateral Raise (Dumbbells)",2,60,10,0,0,"",""
4845,"Shoulder","Seated Shoulder  Press (Barbell)",1,85,6,0,0,"",""
4846,"Shoulder","Seated Shoulder  Press (Barbell)",2,145,6,0,0,"",""
4847,"Shoulder","Seated Shoulder  Press (Barbell)",3,145,6,0,0,"",""
4848,"Shoulder","Seated Shoulder  Press (Barbell)",4,185,6,0,0,"",""
4849,"Shoulder","Seated Shoulder  Press (Barbell)",5,205,8,0,0,"",""
4850,"Shoulder","Seated Shoulder  Press (Barbell)",6,230,6,0,0,"",""
4851,"Shoulder","Seated Shoulder  Press (Barbell)",7,230,6,0,0,"",""
4852,"Shoulder","Seated Shoulder  Press (Barbell)",8,230,6,0,0,"",""
4853,"Shoulder","Seated Shoulder  Press (Barbell)",9,210,8,0,0,"",""
4854,"Shoulder","Weighted dips",1,0,10,0,0,"",""
4855,"Shoulder","Weighted dips",2,0,10,0,0,"",""
4856,"Shoulder","Bench Press (Barbell)",1,135,6,0,0,"",""
4857,"Shoulder","Bench Press (Barbell)",2,185,6,0,0,"",""
4858,"Shoulder","Bench Press (Barbell)",3,225,6,0,0,"",""
4859,"Shoulder","Bench Press (Barbell)",4,245,5,0,0,"",""
4860,"Shoulder","Bench Press (Barbell)",5,260,6,0,0,"",""
4861,"Shoulder","Bench Press (Barbell)",6,270,5,0,0,"",""
4862,"Shoulder","Bench Press (Barbell)",7,275,6,0,0,"",""
4863,"Shoulder","Bench Press (Barbell)",8,275,6,0,0,"",""
4864,"Back","Chin Up",1,0,8,0,0,"",""
4865,"Back","Chin Up",2,60,6,0,0,"",""
4866,"Back","Chin Up",3,70,6,0,0,"",""
4867,"Back","Chin Up",4,75,6,0,0,"",""
4868,"Back","Chin Up",5,77.5,6,0,0,"",""
4869,"Back","Bicep Curl (Barbell)",1,100,12,0,0,"",""
4870,"Back","Bicep Curl (Barbell)",2,100,12,0,0,"",""
4871,"Back","Neutral Chin",1,25,10,0,0,"",""
4872,"Back","Neutral Chin",2,35,10,0,0,"",""
4873,"Back","Neutral Chin",3,35,10,0,0,"",""
4874,"Back","Deadlift (Barbell)",1,185,5,0,0,"",""
4875,"Back","Deadlift (Barbell)",2,255,5,0,0,"",""
4876,"Back","Deadlift (Barbell)",3,275,5,0,0,"",""
4877,"Back","Deadlift (Barbell)",4,295,6,0,0,"",""
4878,"Back","Hammer seated row (CLOSE GRIP)",1,210,10,0,0,"",""
4879,"Back","Hammer seated row (CLOSE GRIP)",2,210,12,0,0,"",""
4880,"Back","Hammer seated row (CLOSE GRIP)",3,210,10,0,0,"",""
4881,"Back","Hammer seated row (CLOSE GRIP)",4,180,10,0,0,"",""
4882,"Chest","Incline Bench Press (Barbell)",1,135,5,0,0,"",""
4883,"Chest","Incline Bench Press (Barbell)",2,185,5,0,0,"",""
4884,"Chest","Incline Bench Press (Barbell)",3,230,8,0,0,"",""
4885,"Chest","Incline Bench Press (Barbell)",4,230,8,0,0,"",""
4886,"Chest","Incline Bench Press (Barbell)",5,230,8,0,0,"",""
4887,"Chest","Incline Bench Press (Barbell)",6,195,10,0,0,"",""
4888,"Chest","Incline Bench Press (Barbell)",7,195,10,0,0,"",""
4889,"Chest","Incline Bench Press (Barbell)",8,195,10,0,0,"",""
4890,"Lower","Squat (Barbell)",1,185,5,0,0,"",""
4891,"Lower","Squat (Barbell)",2,185,5,0,0,"",""
4892,"Lower","Squat (Barbell)",3,225,8,0,0,"",""
4893,"Lower","Squat (Barbell)",4,225,8,0,0,"",""
4894,"Lower","Squat (Barbell)",5,245,6,0,0,"",""
4895,"Lower","Squat (Barbell)",6,255,6,0,0,"",""
4896,"Lower","Squat (Barbell)",7,255,6,0,0,"",""
4897,"Lower","Squat (Barbell)",8,275,6,0,0,"",""
4898,"Lower","Squat (Barbell)",9,275,6,0,0,"",""
4899,"Lower","Squat (Barbell)",10,275,8,0,0,"",""
4900,"Back","Chin Up",1,0,8,0,0,"",""
4901,"Back","Chin Up",2,60,8,0,0,"",""
4902,"Back","Chin Up",3,70,8,0,0,"",""
4903,"Back","Chin Up",4,77.5,6,0,0,"",""
4904,"Back","Chin Up",5,80,6,0,0,"",""
4905,"Back","Neutral Chin",1,37.5,12,0,0,"",""
4906,"Back","Neutral Chin",2,37.5,12,0,0,"",""
4907,"Back","Neutral Chin",3,45,8,0,0,"",""
4908,"Back","Hammer seated row (CLOSE GRIP)",1,210,10,0,0,"",""
4909,"Back","Hammer seated row (CLOSE GRIP)",2,210,10,0,0,"",""
4910,"Back","Hammer seated row (CLOSE GRIP)",3,210,10,0,0,"",""
4911,"Back","Hammer seated row (CLOSE GRIP)",4,180,12,0,0,"",""
4912,"Back","Hammer seated row (CLOSE GRIP)",5,180,12,0,0,"",""
4913,"Back","Deadlift (Barbell)",1,205,5,0,0,"",""
4914,"Chest","Incline Bench Press (Barbell)",1,185,5,0,0,"",""
4915,"Chest","Incline Bench Press (Barbell)",2,185,5,0,0,"",""
4916,"Chest","Incline Bench Press (Barbell)",3,235,8,0,0,"",""
4917,"Chest","Incline Bench Press (Barbell)",4,235,8,0,0,"",""
4918,"Chest","Incline Bench Press (Barbell)",5,240,8,0,0,"",""
4919,"Chest","Incline Bench Press (Barbell)",6,245,5,0,0,"",""
4920,"Chest","Bench Press (Barbell)",1,185,6,0,0,"",""
4921,"Chest","Bench Press (Barbell)",2,225,5,0,0,"",""
4922,"Chest","Bench Press (Barbell)",3,255,6,0,0,"",""
4923,"Chest","Bench Press (Barbell)",4,265,5,0,0,"",""
4924,"Chest","Bench Press (Barbell)",5,280,5,0,0,"",""
4925,"Lower","Squat (Barbell)",1,185,5,0,0,"",""
4926,"Lower","Squat (Barbell)",2,185,5,0,0,"",""
4927,"Lower","Squat (Barbell)",3,225,6,0,0,"",""
4928,"Lower","Squat (Barbell)",4,250,6,0,0,"",""
4929,"Lower","Squat (Barbell)",5,295,6,0,0,"",""
4930,"Lower","Squat (Barbell)",6,295,6,0,0,"",""
4931,"Lower","Squat (Barbell)",7,305,6,0,0,"",""
4932,"Lower","Squat (Barbell)",8,315,6,0,0,"",""
4933,"Lower","Squat (Barbell)",9,315,6,0,0,"",""
4934,"Lower","Squat (Barbell)",10,315,6,0,0,"",""
4935,"Lower","Leg press (hinge )",1,360,10,0,0,"",""
4936,"Lower","Leg press (hinge )",2,360,10,0,0,"",""
4937,"Lower","Leg press (hinge )",3,360,10,0,0,"",""
4938,"Lower","Leg press (hinge )",4,360,10,0,0,"",""
4939,"Lower","Squat (Barbell)",1,185,5,0,0,"",""
4940,"Lower","Squat (Barbell)",2,185,5,0,0,"",""
4941,"Lower","Squat (Barbell)",3,225,6,0,0,"",""
4942,"Lower","Squat (Barbell)",4,250,6,0,0,"",""
4943,"Lower","Squat (Barbell)",5,295,6,0,0,"",""
4944,"Lower","Squat (Barbell)",6,295,6,0,0,"",""
4945,"Lower","Squat (Barbell)",7,305,6,0,0,"",""
4946,"Lower","Squat (Barbell)",8,315,6,0,0,"",""
4947,"Lower","Squat (Barbell)",9,315,6,0,0,"",""
4948,"Lower","Squat (Barbell)",10,315,6,0,0,"",""
4949,"Lower","Leg press (hinge )",1,360,10,0,0,"",""
4950,"Lower","Leg press (hinge )",2,360,10,0,0,"",""
4951,"Lower","Leg press (hinge )",3,360,10,0,0,"",""
4952,"Lower","Leg press (hinge )",4,360,10,0,0,"",""
4953,"Back","Chin Up",1,0,10,0,0,"",""
4954,"Back","Chin Up",2,60,10,0,0,"",""
4955,"Back","Chin Up",3,60,10,0,0,"",""
4956,"Back","Chin Up",4,60,10,0,0,"",""
4957,"Back","Rear delt fly",1,120,15,0,0,"",""
4958,"Back","Neutral Chin",1,40,10,0,0,"",""
4959,"Back","Neutral Chin",2,40,10,0,0,"",""
4960,"Back","Neutral Chin",3,40,10,0,0,"",""
4961,"Back","Hammer seated row (CLOSE GRIP)",1,210,12,0,0,"",""
4962,"Back","Hammer seated row (CLOSE GRIP)",2,210,12,0,0,"",""
4963,"Back","Hammer seated row (CLOSE GRIP)",3,210,10,0,0,"",""
4964,"Back","Hammer seated row (CLOSE GRIP)",4,185,10,0,0,"",""
4965,"Back","Hammer seated row (CLOSE GRIP)",5,185,10,0,0,"",""
4966,"Back","Hammer Curl (Dumbbell )",1,70,12,0,0,"",""
4967,"Back","Hammer Curl (Dumbbell )",2,70,12,0,0,"",""
4968,"Back","Hammer Curl (Dumbbell )",3,70,12,0,0,"",""
4969,"Shoulder","Seated Shoulder  Press (Barbell)",1,135,8,0,0,"",""
4970,"Shoulder","Seated Shoulder  Press (Barbell)",2,185,8,0,0,"",""
4971,"Shoulder","Seated Shoulder  Press (Barbell)",3,185,8,0,0,"",""
4972,"Shoulder","Seated Shoulder  Press (Barbell)",4,205,10,0,0,"",""
4973,"Shoulder","Seated Shoulder  Press (Barbell)",5,205,10,0,0,"",""
4974,"Shoulder","Seated Shoulder  Press (Barbell)",6,225,5,0,0,"",""
4975,"Shoulder","Seated Shoulder  Press (Barbell)",7,225,8,0,0,"",""
4976,"Shoulder","Weighted dips",1,0,10,0,0,"",""
4977,"Shoulder","Weighted dips",2,45,10,0,0,"",""
4978,"Shoulder","Weighted dips",3,90,10,0,0,"",""
4979,"Shoulder","Weighted dips",4,90,10,0,0,"",""
4980,"Lower","Squat (Barbell)",1,205,5,0,0,"",""
4981,"Lower","Squat (Barbell)",2,225,7,0,0,"",""
4982,"Lower","Squat (Barbell)",3,245,7,0,0,"",""
4983,"Lower","Squat (Barbell)",4,265,7,0,0,"",""
4984,"Lower","Squat (Barbell)",5,285,6,0,0,"",""
4985,"Lower","Squat (Barbell)",6,295,7,0,0,"",""
4986,"Lower","Squat (Barbell)",7,315,7,0,0,"",""
4987,"Lower","Squat (Barbell)",8,205,6,0,0,"",""
4988,"Lower","Leg press (hinge )",1,450,12,0,0,"",""
4989,"Lower","Leg press (hinge )",2,450,12,0,0,"",""
4990,"Lower","Leg press (hinge )",3,450,12,0,0,"",""
4991,"Back","Chin Up",1,35,10,0,0,"",""
4992,"Back","Chin Up",2,70,8,0,0,"",""
4993,"Back","Chin Up",3,70,8,0,0,"",""
4994,"Back","Chin Up",4,80,6,0,0,"",""
4995,"Back","Chin Up",5,80,6,0,0,"",""
4996,"Back","T-bar Row",1,100,10,0,0,"",""
4997,"Back","T-bar Row",2,100,10,0,0,"",""
4998,"Back","Rear delt fly",1,135,12,0,0,"",""
4999,"Back","Rear delt fly",2,135,12,0,0,"",""
5000,"Back","Hammer seated row (CLOSE GRIP)",1,190,12,0,0,"",""
5001,"Back","Hammer seated row (CLOSE GRIP)",2,190,12,0,0,"",""
5002,"Back","Hammer seated row (CLOSE GRIP)",3,190,12,0,0,"",""
5003,"Back","Hammer seated row (CLOSE GRIP)",4,190,12,0,0,"",""
5004,"Chest","Incline Bench Press (Barbell)",1,135,5,0,0,"",""
5005,"Chest","Incline Bench Press (Barbell)",2,185,5,0,0,"",""
5006,"Chest","Incline Bench Press (Barbell)",3,155,5,0,0,"",""
5007,"Chest","Incline Bench Press (Barbell)",4,240,8,0,0,"",""
5008,"Chest","Incline Bench Press (Barbell)",5,240,8,0,0,"",""
5009,"Chest","Incline Bench Press (Barbell)",6,240,9,0,0,"",""
5010,"Chest","Incline Bench Press (Barbell)",7,255,6,0,0,"",""
5011,"Chest","Overhead Press (Dumbbell)",1,140,12,0,0,"",""
5012,"Chest","Overhead Press (Dumbbell)",2,140,10,0,0,"",""
5013,"Chest","Overhead Press (Dumbbell)",3,140,10,0,0,"",""
5014,"Chest","Weighted dips",1,0,10,0,0,"",""
5015,"Chest","Weighted dips",2,90,10,0,0,"",""
5016,"Chest","Weighted dips",3,90,10,0,0,"",""
5017,"Chest","Weighted dips",4,115,8,0,0,"",""
5018,"Chest","Incline Bench Press (Barbell)",1,135,5,0,0,"",""
5019,"Chest","Incline Bench Press (Barbell)",2,185,5,0,0,"",""
5020,"Chest","Incline Bench Press (Barbell)",3,155,5,0,0,"",""
5021,"Chest","Incline Bench Press (Barbell)",4,240,8,0,0,"",""
5022,"Chest","Incline Bench Press (Barbell)",5,240,8,0,0,"",""
5023,"Chest","Incline Bench Press (Barbell)",6,240,9,0,0,"",""
5024,"Chest","Incline Bench Press (Barbell)",7,255,6,0,0,"",""
5025,"Chest","Overhead Press (Dumbbell)",1,140,12,0,0,"",""
5026,"Chest","Overhead Press (Dumbbell)",2,140,10,0,0,"",""
5027,"Chest","Overhead Press (Dumbbell)",3,140,10,0,0,"",""
5028,"Chest","Weighted dips",1,0,10,0,0,"",""
5029,"Chest","Weighted dips",2,90,10,0,0,"",""
5030,"Chest","Weighted dips",3,90,10,0,0,"",""
5031,"Chest","Weighted dips",4,115,8,0,0,"",""
5032,"Shoulder","Seated Shoulder  Press (Barbell)",1,135,6,0,0,"",""
5033,"Shoulder","Seated Shoulder  Press (Barbell)",2,185,6,0,0,"",""
5034,"Shoulder","Seated Shoulder  Press (Barbell)",3,215,8,0,0,"",""
5035,"Shoulder","Seated Shoulder  Press (Barbell)",4,215,6,0,0,"",""
5036,"Shoulder","Seated Shoulder  Press (Barbell)",5,225,6,0,0,"",""
5037,"Shoulder","Seated Shoulder  Press (Barbell)",6,225,8,0,0,"",""
5038,"Shoulder","Seated Shoulder  Press (Barbell)",7,225,7,0,0,"",""
5039,"Shoulder","Bench Press (Barbell)",1,135,6,0,0,"",""
5040,"Shoulder","Bench Press (Barbell)",2,185,6,0,0,"",""
5041,"Shoulder","Bench Press (Barbell)",3,225,6,0,0,"",""
5042,"Shoulder","Bench Press (Barbell)",4,275,6,0,0,"",""
5043,"Shoulder","Bench Press (Barbell)",5,285,5,0,0,"",""
5044,"Shoulder","Bench Press (Barbell)",6,290,4,0,0,"",""
5045,"Back","Chin Up",1,0,10,0,0,"",""
5046,"Back","Chin Up",2,35,8,0,0,"",""
5047,"Back","Chin Up",3,60,10,0,0,"",""
5048,"Back","Chin Up",4,60,10,0,0,"",""
5049,"Back","Chin Up",5,75,6,0,0,"",""
5050,"Back","Hammer seated row (CLOSE GRIP)",1,215,10,0,0,"",""
5051,"Back","Hammer seated row (CLOSE GRIP)",2,215,10,0,0,"",""
5052,"Back","Hammer seated row (CLOSE GRIP)",3,215,10,0,0,"",""
5053,"Back","Hammer seated row (CLOSE GRIP)",4,215,10,0,0,"",""
5054,"Back","Hammer seated row (CLOSE GRIP)",5,215,10,0,0,"",""
5055,"Lower","Squat (Barbell)",1,185,6,0,0,"",""
5056,"Lower","Squat (Barbell)",2,185,6,0,0,"",""
5057,"Lower","Squat (Barbell)",3,225,8,0,0,"",""
5058,"Lower","Squat (Barbell)",4,225,8,0,0,"",""
5059,"Lower","Squat (Barbell)",5,245,6,0,0,"",""
5060,"Lower","Squat (Barbell)",6,275,6,0,0,"",""
5061,"Lower","Squat (Barbell)",7,275,6,0,0,"",""
5062,"Lower","Squat (Barbell)",8,295,6,0,0,"",""
5063,"Lower","Squat (Barbell)",9,315,6,0,0,"",""
5064,"Lower","Squat (Barbell)",10,315,6,0,0,"",""
5065,"Lower","Leg press (hinge )",1,500,10,0,0,"",""
5066,"Lower","Leg press (hinge )",2,500,10,0,0,"",""
5067,"Lower","Leg press (hinge )",3,500,10,0,0,"",""
5068,"Lower","Leg press (hinge )",4,500,10,0,0,"",""
5069,"Chest","Incline Bench Press (Barbell)",1,135,5,0,0,"",""
5070,"Chest","Incline Bench Press (Barbell)",2,185,5,0,0,"",""
5071,"Chest","Incline Bench Press (Barbell)",3,240,8,0,0,"",""
5072,"Chest","Incline Bench Press (Barbell)",4,240,8,0,0,"",""
5073,"Chest","Incline Bench Press (Barbell)",5,240,8,0,0,"",""
5074,"Chest","Incline Bench Press (Barbell)",6,200,10,0,0,"",""
5075,"Chest","Incline Bench Press (Barbell)",7,200,10,0,0,"",""
5076,"Chest","Weighted dips",1,0,8,0,0,"",""
5077,"Chest","Weighted dips",2,45,8,0,0,"",""
5078,"Chest","Weighted dips",3,90,8,0,0,"",""
5079,"Chest","Weighted dips",4,115,10,0,0,"",""
5080,"Chest","Weighted dips",5,115,10,0,0,"",""
5081,"Back","Chin Up",1,35,8,0,0,"",""
5082,"Back","Chin Up",2,70,6,0,0,"",""
5083,"Back","Chin Up",3,70,7,0,0,"",""
5084,"Back","Chin Up",4,70,7,0,0,"",""
5085,"Back","Chin Up",5,70,7,0,0,"",""
5086,"Back","Chin Up",1,0,10,0,0,"",""
5087,"Back","Chin Up",2,0,10,0,0,"",""
5088,"Back","Chin Up",3,0,10,0,0,"",""
5089,"Back","Chin Up",4,0,12,0,0,"",""
5090,"Back","Chin Up",5,0,10,0,0,"",""
5091,"Back","Chin Up",6,0,10,0,0,"",""
5092,"Lower","Squat (Barbell)",1,185,6,0,0,"",""
5093,"Lower","Squat (Barbell)",2,185,6,0,0,"",""
5094,"Lower","Squat (Barbell)",3,225,8,0,0,"",""
5095,"Lower","Squat (Barbell)",4,225,8,0,0,"",""
5096,"Lower","Squat (Barbell)",5,295,6,0,0,"",""
5097,"Lower","Squat (Barbell)",6,315,6,0,0,"",""
5098,"Lower","Squat (Barbell)",7,315,6,0,0,"",""
5099,"Lower","Squat (Barbell)",8,315,6,0,0,"",""
5100,"Lower","Leg curl",1,140,12,0,0,"",""
5101,"Lower","Leg curl",2,140,12,0,0,"",""
5102,"Lower","Leg curl",3,140,12,0,0,"",""
5103,"Chest","Incline Bench Press (Barbell)",1,135,5,0,0,"",""
5104,"Chest","Incline Bench Press (Barbell)",2,185,5,0,0,"",""
5105,"Chest","Incline Bench Press (Barbell)",3,235,8,0,0,"",""
5106,"Chest","Incline Bench Press (Barbell)",4,235,8,0,0,"",""
5107,"Chest","Incline Bench Press (Barbell)",5,235,8,0,0,"",""
5108,"Chest","Incline Bench Press (Barbell)",6,240,8,0,0,"",""
5109,"Chest","Bench Press (Barbell)",1,275,6,0,0,"",""
5110,"Chest","Bench Press (Barbell)",2,285,5,0,0,"",""
5111,"Chest","Bench Press (Barbell)",3,185,5,0,0,"",""
5112,"Chest","Bench Press (Barbell)",4,225,6,0,0,"",""
5113,"Back","Chin Up",1,0,10,0,0,"",""
5114,"Back","Chin Up",2,62.5,10,0,0,"",""
5115,"Back","Chin Up",3,62.5,10,0,0,"",""
5116,"Back","Chin Up",4,62.5,10,0,0,"",""
5117,"Back","Chin Up",5,50,10,0,0,"",""
